,Transported,Age,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Expense
573,1,0.0,0,1,0,1,0,0,0.0
574,1,4.0,0,1,0,1,0,0,1.0
575,0,26.0,0,1,0,1,0,0,1.0
576,1,9.0,0,1,0,1,1,0,0.0
577,1,24.0,1,0,0,1,0,0,1.0
578,1,24.0,0,1,0,1,1,0,0.0
579,0,25.0,0,1,0,1,0,0,0.0
580,1,21.0,0,1,0,1,1,0,0.0
581,0,21.0,0,0,0,1,0,0,1.0
582,0,37.0,1,0,0,1,0,1,1.0
583,0,44.0,1,0,0,0,0,0,1.0
584,0,43.0,1,0,0,1,0,0,1.0
585,1,7.0,0,0,0,1,0,0,0.0
586,0,33.0,0,1,0,1,0,0,1.0
587,0,24.0,0,0,0,1,0,0,1.0
588,1,31.0,0,0,1,0,1,0,0.0
589,1,27.0,1,0,0,1,1,1,0.0
590,1,34.0,0,0,0,1,0,0,1.0
591,0,58.0,0,0,0,1,1,0,0.0
592,1,7.0,0,0,0,1,0,0,0.0
593,1,3.0,0,0,0,0,1,0,0.0
594,1,21.0,0,0,0,0,0,0,1.0
595,0,21.0,0,0,1,0,0,0,1.0
596,1,39.0,1,0,0,1,1,1,0.0
597,1,43.0,1,0,0,0,1,0,0.0
598,1,22.0,0,0,0,1,1,0,0.0
599,1,44.0,0,0,0,1,0,0,1.0
600,0,38.0,0,0,0,1,0,0,1.0
601,1,32.0,0,1,0,1,1,0,0.0
602,1,55.0,0,1,0,1,1,0,0.0
603,0,31.0,0,1,1,0,0,1,1.0
604,0,39.0,0,0,0,1,0,0,1.0
605,1,35.0,0,0,0,1,0,0,1.0
606,0,37.0,0,0,0,1,0,0,1.0
607,0,13.0,0,0,0,0,0,0,1.0
608,0,21.0,0,0,0,1,0,0,1.0
609,0,20.0,0,1,0,1,0,0,0.0
610,1,20.0,1,0,0,0,1,0,0.0
611,1,63.0,0,0,0,1,0,0,1.0
612,0,36.0,0,0,0,1,0,0,1.0
613,1,29.0,1,0,0,0,0,0,1.0
614,1,36.0,1,0,0,0,0,0,1.0
615,0,72.0,1,0,0,1,0,0,1.0
616,1,30.0,1,0,0,0,1,0,0.0
617,1,30.0,1,0,0,0,1,0,0.0
618,1,19.0,0,1,0,1,0,0,1.0
619,1,33.0,1,0,0,1,1,0,0.0
620,0,20.0,0,0,0,0,0,0,1.0
621,1,38.0,1,0,0,0,1,0,0.0
622,1,7.0,0,1,0,1,1,0,0.0
623,1,58.0,0,1,0,1,1,0,0.0
624,0,33.0,0,1,0,1,0,0,1.0
625,1,3.0,0,0,1,0,1,0,0.0
626,1,39.0,0,1,0,1,1,0,0.0
627,1,37.0,0,1,0,1,0,0,1.0
628,0,32.0,0,0,0,1,0,0,1.0
629,1,28.0,0,0,0,1,0,0,1.0
630,0,38.0,0,0,0,1,0,0,1.0
631,0,21.0,0,0,1,0,0,0,1.0
632,1,18.0,0,0,0,1,1,0,0.0
633,0,15.0,0,0,0,1,1,0,0.0
634,0,44.0,1,0,0,1,0,0,1.0
635,1,44.0,0,0,0,1,0,0,1.0
636,0,36.0,1,0,0,1,0,0,1.0
637,1,28.0,0,1,0,1,0,0,1.0
638,0,15.0,0,1,0,1,0,0,1.0
639,0,45.0,0,0,0,1,0,0,1.0
640,0,26.0,0,0,0,1,0,0,1.0
641,1,46.0,0,0,1,0,1,0,0.0
642,0,25.0,0,0,0,1,0,0,1.0
643,0,46.0,0,0,1,0,1,0,0.0
644,0,15.0,0,0,0,1,1,0,0.0
645,0,37.0,0,0,0,1,1,0,0.0
646,0,20.0,0,0,0,1,0,1,1.0
647,0,45.0,0,0,1,0,1,0,0.0
648,0,7.0,0,0,0,1,1,0,0.0
649,0,5.0,0,0,0,1,1,1,0.0
650,1,38.0,0,1,0,1,1,0,0.0
651,0,30.0,0,1,0,1,0,0,1.0
652,1,28.82793046746535,0,1,0,1,0,0,0.0
653,1,0.0,0,1,0,1,0,0,0.0
654,1,20.0,0,1,0,1,1,0,0.0
655,0,41.0,0,0,0,1,0,0,1.0
656,1,18.0,0,1,0,1,1,0,0.0
657,0,29.0,0,1,0,1,0,1,1.0
658,0,19.0,0,1,0,1,0,0,1.0
659,0,34.0,0,1,0,1,0,0,1.0
660,1,36.0,1,0,0,1,1,0,0.0
661,1,54.0,0,1,0,1,1,0,0.0
662,0,19.0,0,1,0,1,0,0,1.0
663,0,21.0,0,1,0,1,0,0,1.0
664,1,23.0,0,1,0,1,1,0,0.0
665,1,35.0,1,0,0,0,1,0,1.0
666,0,34.0,1,0,0,1,0,0,1.0
667,1,22.0,0,0,0,1,0,0,1.0
668,1,24.0,0,0,0,0,0,0,1.0
669,1,18.0,0,1,0,0,1,0,0.0
670,0,24.0,0,1,0,0,0,0,1.0
671,1,33.0,1,0,0,1,1,0,0.0
672,0,24.0,0,0,0,1,0,0,1.0
673,1,18.0,0,0,0,1,1,0,0.0
674,1,19.0,0,0,0,1,1,0,0.0
675,1,43.0,0,0,0,0,0,0,1.0
676,1,44.0,0,0,0,1,1,0,1.0
677,1,25.0,1,0,0,0,0,0,1.0
678,1,25.0,1,0,0,0,1,1,1.0
679,1,23.0,1,0,0,0,1,0,1.0
680,0,23.0,0,1,0,1,0,0,1.0
681,0,20.0,0,1,0,1,1,0,1.0
682,1,2.0,0,1,0,1,1,0,0.0
683,0,26.0,0,0,0,1,0,0,1.0
684,1,38.0,0,0,1,0,1,0,0.0
685,0,1.0,0,0,0,1,0,0,0.0
686,1,12.0,0,0,0,0,0,0,1.0
687,0,2.0,0,0,1,0,1,0,0.0
688,0,25.0,0,0,1,0,1,0,0.0
689,1,1.0,0,0,0,0,1,0,0.0
690,1,0.0,0,0,0,0,1,0,0.0
691,1,54.0,1,0,0,0,1,0,0.0
692,0,21.0,0,0,0,1,0,0,1.0
693,0,19.0,0,1,0,1,0,0,0.0
694,0,24.0,0,0,1,0,0,0,1.0
695,0,20.0,0,0,0,1,1,0,0.0
696,1,23.0,0,0,0,1,0,0,1.0
697,1,29.0,0,0,0,0,0,0,1.0
698,1,14.0,0,0,0,1,0,0,1.0
699,0,19.0,0,0,0,1,0,0,1.0
700,0,23.0,0,0,0,0,0,0,1.0
701,0,62.0,0,0,0,1,0,0,1.0
702,0,23.0,0,0,0,1,0,0,1.0
703,0,65.0,1,0,0,0,0,0,1.0
704,1,47.0,0,1,0,1,1,0,0.0
705,0,67.0,1,0,0,0,0,0,1.0
706,1,14.0,1,0,0,0,1,0,0.0
707,0,41.0,1,0,0,1,0,0,1.0
708,1,14.0,0,0,0,1,1,0,0.0
709,0,19.0,0,0,0,1,1,0,0.0
710,0,22.0,0,0,0,0,0,0,1.0
711,1,34.0,1,0,0,0,1,0,0.0
712,0,65.0,1,0,0,0,0,0,1.0
713,1,42.0,1,0,0,0,1,0,0.0
714,1,22.0,1,0,0,0,1,0,1.0
715,1,54.0,1,0,0,0,1,0,0.0
716,0,34.0,1,0,0,1,0,0,1.0
717,1,27.0,1,0,0,1,1,0,1.0
718,0,67.0,0,1,0,0,0,0,1.0
719,1,33.0,1,0,0,0,0,0,1.0
720,0,30.0,0,0,1,0,1,0,0.0
721,0,22.0,0,0,0,1,1,0,0.0
722,1,35.0,0,1,1,0,0,0,1.0
723,0,23.0,0,1,0,1,0,0,1.0
724,0,49.0,0,0,0,1,0,0,1.0
725,0,36.0,1,0,0,0,0,0,1.0
726,1,31.0,1,0,0,1,1,0,1.0
727,1,54.0,1,0,0,0,1,0,0.0
728,0,0.0,0,0,0,1,1,0,0.0
729,0,28.82793046746535,0,0,0,1,0,0,1.0
730,0,54.0,0,0,0,1,1,0,0.0
731,0,10.0,0,0,1,0,1,0,0.0
732,1,0.0,0,0,0,0,0,0,0.0
733,1,7.0,0,0,1,0,1,0,0.0
734,0,25.0,0,0,0,1,1,0,0.0
735,0,37.0,1,0,0,0,0,0,1.0
736,1,15.0,1,0,0,0,1,0,0.0
737,1,26.0,0,1,0,1,1,0,0.0
738,1,7.0,1,0,0,0,0,0,0.0
739,0,30.0,0,0,0,1,0,0,1.0
740,1,19.0,0,0,0,1,0,0,1.0
741,0,30.0,1,0,0,1,0,0,1.0
742,0,21.0,0,0,0,0,0,0,1.0
743,0,21.0,0,0,1,0,0,0,1.0
744,1,59.0,0,1,0,1,1,0,0.0
745,1,28.0,1,0,0,0,1,0,0.0
746,0,32.0,0,0,0,1,0,0,1.0
747,1,19.0,0,0,0,1,1,0,0.0
748,0,7.0,0,0,0,1,1,0,1.0
749,0,16.0,0,0,0,0,0,0,1.0
750,0,31.0,1,0,0,1,0,1,1.0
751,0,30.0,1,0,0,1,0,0,1.0
752,1,26.0,1,0,0,1,1,0,0.0
753,1,20.0,0,0,1,0,1,0,1.0
754,0,24.0,0,0,1,0,1,0,0.0
755,0,39.0,0,0,1,0,0,0,1.0
756,1,19.0,0,1,0,0,1,0,0.0
757,1,27.0,0,1,0,0,1,0,0.0
758,0,34.0,0,0,0,1,0,0,1.0
759,1,28.0,1,0,0,0,1,0,0.0
760,0,29.0,0,0,0,1,0,0,1.0
761,1,38.0,0,1,1,0,1,0,0.0
762,0,28.82793046746535,1,0,0,0,0,0,1.0
763,1,1.0,0,1,0,1,1,0,0.0
764,1,36.0,1,0,0,0,0,1,1.0
765,0,31.0,0,0,0,1,0,0,1.0
766,1,1.0,0,0,0,1,0,0,0.0
767,0,31.0,0,0,0,1,0,0,1.0
768,1,10.0,0,1,0,1,0,0,1.0
769,0,28.82793046746535,0,1,0,1,0,0,1.0
770,0,42.0,0,1,0,1,0,0,1.0
771,1,0.0,0,1,0,1,0,0,0.0
772,0,41.0,0,1,1,0,0,0,1.0
773,1,0.0,0,1,0,1,1,0,0.0
774,1,0.0,0,1,0,1,0,0,0.0
775,1,59.0,0,1,0,1,1,0,0.0
776,0,13.0,0,0,0,1,0,0,1.0
777,0,24.0,1,0,0,0,0,0,1.0
778,0,20.0,0,0,0,1,1,0,0.0
779,1,71.0,1,0,0,1,0,1,0.0
780,1,23.0,0,0,1,0,1,1,0.0
781,1,15.0,0,0,0,0,0,0,1.0
782,0,18.0,0,0,0,1,0,0,1.0
783,1,19.0,0,0,0,1,0,0,1.0
784,1,4.0,0,0,0,0,1,0,0.0
785,1,42.0,0,0,0,0,0,0,1.0
786,0,51.0,0,1,0,1,0,0,1.0
787,1,13.0,0,0,0,1,1,0,0.0
788,1,27.0,0,0,0,1,0,0,1.0
789,0,42.0,0,0,0,1,0,0,1.0
790,1,41.0,0,0,0,1,0,0,1.0
791,1,21.0,0,0,1,0,0,0,1.0
792,1,31.0,0,0,0,1,0,0,1.0
793,1,36.0,1,0,0,0,1,0,0.0
794,0,31.0,0,0,0,1,0,0,1.0
795,0,14.0,0,0,0,0,0,0,1.0
796,0,32.0,0,1,1,0,0,1,1.0
797,0,32.0,1,0,0,1,0,0,1.0
798,0,27.0,0,0,0,1,1,0,1.0
799,0,57.0,1,0,0,0,0,0,1.0
800,0,13.0,0,0,0,1,1,0,0.0
801,1,30.0,0,1,0,1,1,0,0.0
802,1,14.0,0,1,0,1,1,0,0.0
803,1,27.0,1,0,0,1,0,0,0.0
804,1,32.0,1,0,0,0,1,0,0.0
805,1,54.0,0,1,0,1,1,0,0.0
806,0,23.0,0,0,0,0,0,0,1.0
807,1,38.0,0,1,0,0,1,0,0.0
808,1,32.0,0,0,0,1,1,0,0.0
809,0,24.0,0,0,0,1,0,0,1.0
810,0,36.0,0,0,0,1,1,0,0.0
811,0,11.0,0,0,0,1,0,0,0.0
812,0,6.0,0,0,0,1,1,0,0.0
813,1,36.0,1,0,0,0,1,0,1.0
814,1,22.0,1,0,0,0,1,0,0.0
815,0,28.82793046746535,0,0,0,1,0,0,1.0
816,1,37.0,0,0,0,1,1,0,0.0
817,0,55.0,0,0,0,1,0,0,1.0
818,0,28.82793046746535,0,0,1,0,0,0,1.0
819,1,20.0,1,0,0,1,0,0,1.0
820,0,16.0,0,0,0,1,0,0,1.0
821,0,19.0,0,0,0,1,0,0,1.0
822,0,38.0,0,0,0,1,0,0,0.0
823,0,35.0,0,0,0,1,0,0,1.0
824,1,33.0,1,0,0,0,1,0,0.0
825,0,37.0,0,1,1,0,0,1,1.0
826,0,46.0,0,0,0,1,0,0,1.0
827,0,41.0,1,0,0,1,0,0,1.0
828,0,13.0,0,0,0,1,0,0,1.0
829,0,31.0,0,0,0,1,1,0,0.0
830,1,52.0,0,0,0,0,1,0,0.0
831,0,48.0,1,0,0,1,0,0,0.0
832,1,27.0,1,0,0,0,0,1,1.0
833,0,16.0,0,1,0,1,0,0,1.0
834,1,32.0,0,0,0,0,1,0,0.0
835,0,25.0,0,0,0,1,1,1,0.0
836,1,26.0,0,0,0,1,0,0,1.0
837,0,44.0,0,0,0,1,1,0,0.0
838,1,32.0,0,1,0,1,0,0,1.0
839,1,18.0,0,0,0,1,0,0,1.0
840,0,23.0,0,0,0,0,1,1,1.0
841,0,44.0,1,0,0,1,0,0,1.0
842,0,29.0,0,1,1,0,0,0,1.0
843,1,19.0,0,0,0,0,0,0,1.0
844,0,41.0,1,0,0,0,0,0,1.0
845,0,28.0,1,0,0,1,0,0,1.0
846,1,19.0,0,0,0,1,1,0,0.0
847,0,32.0,0,1,0,1,0,1,1.0
848,1,72.0,0,1,0,1,0,0,1.0
849,1,31.0,1,0,0,1,0,0,1.0
850,0,38.0,1,0,0,0,0,1,1.0
851,0,20.0,0,0,0,1,0,0,1.0
852,0,24.0,0,0,0,1,0,0,1.0
853,0,26.0,0,0,1,0,0,0,1.0
854,0,44.0,0,0,1,0,1,0,0.0
855,1,33.0,1,0,0,0,1,0,1.0
856,0,31.0,1,0,0,0,0,0,1.0
857,1,28.82793046746535,1,0,0,0,0,0,1.0
858,1,22.0,1,0,0,1,1,0,0.0
859,0,33.0,0,0,0,1,0,0,1.0
860,0,34.0,0,1,0,1,0,0,1.0
861,1,11.0,0,1,0,1,1,0,0.0
862,1,41.0,0,1,0,1,1,0,1.0
863,1,30.0,1,0,0,0,0,0,1.0
864,0,30.0,1,0,0,1,0,0,1.0
865,0,25.0,0,0,0,1,0,0,1.0
866,1,31.0,0,0,1,0,1,0,0.0
867,0,38.0,0,0,0,1,0,0,1.0
868,1,15.0,0,0,0,1,1,0,0.0
869,1,19.0,0,0,0,1,0,0,1.0
870,1,29.0,0,1,0,1,1,0,0.0
871,1,30.0,1,0,0,1,0,0,1.0
872,0,29.0,1,0,0,1,0,0,1.0
873,0,36.0,0,0,0,1,0,0,1.0
874,0,24.0,0,0,0,1,0,0,1.0
875,1,30.0,0,0,0,1,0,0,1.0
876,1,0.0,0,0,0,1,0,0,0.0
877,1,15.0,0,0,0,0,1,0,0.0
878,1,38.0,0,0,0,1,0,0,1.0
879,0,13.0,0,0,0,1,0,0,1.0
880,0,18.0,0,1,0,1,0,0,1.0
881,0,16.0,0,0,0,1,0,0,1.0
882,0,8.0,0,0,0,0,0,0,0.0
883,1,19.0,0,0,0,1,0,0,1.0
884,0,26.0,0,0,0,0,0,0,1.0
885,1,15.0,0,0,0,0,1,0,0.0
886,1,38.0,0,0,1,0,1,0,0.0
887,0,45.0,0,1,0,1,0,0,1.0
888,0,48.0,0,0,1,0,0,0,1.0
889,0,17.0,0,0,0,0,1,0,1.0
890,1,28.0,0,0,0,1,0,0,1.0
891,1,41.0,0,1,0,1,1,0,0.0
892,0,19.0,0,0,0,1,0,0,1.0
893,1,14.0,0,0,0,0,0,0,1.0
894,1,21.0,1,0,0,1,1,0,1.0
895,1,48.0,1,0,0,1,1,0,0.0
896,0,19.0,0,1,0,1,0,0,1.0
897,0,29.0,0,0,0,1,0,0,1.0
898,0,20.0,0,0,0,1,0,0,1.0
899,1,44.0,0,1,0,1,1,0,0.0
900,1,19.0,0,0,0,1,1,0,0.0
901,0,64.0,0,0,0,1,1,0,0.0
902,0,21.0,0,0,0,1,0,0,1.0
903,1,32.0,0,0,0,0,0,0,1.0
904,0,20.0,0,0,0,1,1,0,0.0
905,0,24.0,0,0,0,1,0,0,1.0
906,1,44.0,1,0,0,0,0,0,0.0
907,1,57.0,0,0,1,0,1,0,0.0
908,0,51.0,0,0,0,1,0,0,1.0
909,1,34.0,0,0,0,0,1,0,0.0
910,0,45.0,0,0,0,1,0,0,1.0
911,0,24.0,0,0,0,1,0,0,1.0
912,0,23.0,0,0,0,1,0,0,1.0
913,1,30.0,0,0,0,1,1,0,0.0
914,0,20.0,0,0,0,0,0,0,1.0
915,1,22.0,0,0,0,1,1,0,0.0
916,0,28.82793046746535,0,0,1,0,1,0,0.0
917,1,71.0,0,0,0,1,1,0,0.0
918,1,18.0,0,0,0,0,0,0,1.0
919,0,16.0,0,0,0,1,0,0,1.0
920,0,28.0,0,1,0,1,0,0,1.0
921,1,36.0,0,0,0,1,0,0,1.0
922,0,6.0,0,0,0,1,0,0,0.0
923,0,26.0,0,0,1,0,0,0,1.0
924,0,27.0,0,0,0,1,1,1,0.0
925,1,49.0,1,0,0,1,0,0,1.0
926,0,29.0,1,0,0,1,0,0,1.0
927,1,46.0,1,0,0,0,0,0,1.0
928,0,35.0,1,0,0,0,0,1,1.0
929,1,17.0,1,0,0,0,1,0,0.0
930,0,37.0,1,0,0,0,0,0,1.0
931,0,24.0,0,0,0,0,0,0,1.0
932,0,47.0,0,0,0,1,1,0,0.0
933,0,26.0,0,0,0,1,0,0,1.0
934,1,46.0,1,0,0,0,1,0,0.0
935,0,27.0,0,1,0,1,0,0,1.0
936,1,56.0,1,0,0,1,0,0,1.0
937,0,18.0,0,1,0,0,0,0,1.0
938,0,15.0,0,0,0,1,1,0,0.0
939,1,3.0,0,1,0,0,0,0,0.0
940,0,42.0,0,1,0,1,0,0,1.0
941,1,1.0,0,1,0,1,1,0,0.0
942,1,56.0,1,0,0,0,1,1,0.0
943,0,20.0,0,0,0,1,0,0,1.0
944,0,21.0,0,0,0,1,0,0,1.0
945,1,5.0,0,0,0,1,1,0,0.0
946,1,12.0,0,0,0,1,0,0,0.0
947,1,39.0,1,0,0,0,1,0,0.0
948,1,60.0,1,0,0,1,1,0,0.0
949,0,31.0,0,0,0,1,0,0,1.0
950,0,58.0,0,0,0,1,1,0,0.0
951,1,19.0,0,0,0,1,1,0,0.0
952,0,29.0,0,0,0,1,1,0,0.0
953,1,19.0,0,1,0,1,1,0,0.0
954,0,44.0,0,0,0,1,0,1,1.0
955,0,20.0,0,0,0,1,0,0,1.0
956,1,18.0,0,0,0,1,1,0,0.0
957,1,36.0,0,0,0,0,0,0,1.0
958,1,25.0,0,1,0,1,1,0,0.0
959,0,15.0,0,0,0,1,0,1,1.0
960,0,18.0,0,0,0,0,0,0,1.0
961,1,0.0,0,0,0,1,1,0,0.0
962,0,54.0,0,1,0,0,0,0,1.0
963,0,0.0,0,0,0,0,0,0,0.0
964,0,20.0,0,0,0,1,0,0,1.0
965,0,21.0,0,0,0,1,1,0,1.0
966,1,8.0,0,1,0,1,0,0,0.0
967,0,46.0,0,1,0,1,0,0,1.0
968,0,31.0,0,1,0,1,0,0,1.0
969,1,3.0,0,1,0,0,0,0,0.0
970,1,30.0,0,1,0,1,1,0,0.0
971,0,23.0,0,0,0,1,0,0,1.0
972,0,14.0,0,0,0,1,0,0,1.0
973,0,25.0,0,0,1,0,1,0,0.0
974,1,61.0,0,0,0,1,1,0,0.0
975,0,31.0,0,0,0,1,0,0,1.0
976,1,13.0,0,1,0,0,0,0,1.0
977,1,24.0,0,0,1,0,1,0,1.0
978,0,47.0,0,0,0,1,0,0,1.0
979,1,15.0,0,0,1,0,0,0,1.0
980,1,46.0,1,0,0,1,1,0,0.0
981,0,49.0,0,0,0,1,0,0,1.0
982,0,37.0,1,0,0,1,0,0,0.0
983,0,44.0,1,0,0,1,0,0,1.0
984,0,16.0,0,0,0,1,0,0,1.0
985,1,58.0,0,0,0,1,1,0,0.0
986,1,20.0,0,0,0,1,0,0,1.0
987,1,36.0,0,1,0,0,1,0,0.0
988,1,31.0,0,1,0,1,1,0,0.0
989,0,21.0,0,0,0,1,0,0,1.0
990,0,22.0,0,0,0,0,0,0,1.0
991,0,27.0,0,0,1,0,0,0,1.0
992,1,58.0,0,0,0,1,0,0,1.0
993,1,38.0,0,1,0,1,1,0,0.0
994,1,30.0,0,1,0,0,1,0,0.0
995,1,20.0,1,0,0,0,1,0,0.0
996,0,19.0,0,0,0,1,0,0,1.0
997,0,57.0,0,0,0,1,0,0,1.0
998,0,26.0,0,0,0,1,0,0,1.0
999,1,38.0,0,1,0,1,0,0,1.0
1000,1,15.0,1,0,0,1,1,0,1.0
1001,1,28.82793046746535,0,1,0,1,1,1,0.0
1002,1,35.0,0,1,0,1,1,0,0.0
1003,0,38.0,0,0,1,0,1,0,0.0
1004,0,35.0,0,1,0,1,0,0,1.0
1005,1,14.0,1,0,0,1,1,0,0.0
1006,1,27.0,1,0,0,1,1,0,0.0
1007,0,25.0,0,0,0,1,1,0,0.0
1008,0,37.0,0,0,0,1,1,0,1.0
1009,0,25.0,0,0,0,0,0,0,1.0
1010,0,41.0,0,0,0,0,0,0,1.0
1011,0,50.0,0,1,0,1,0,0,1.0
1012,0,33.0,0,1,0,1,0,0,1.0
1013,1,27.0,0,1,0,1,1,0,0.0
1014,1,23.0,0,1,0,1,1,0,0.0
1015,1,18.0,0,1,0,1,0,0,1.0
1016,0,31.0,0,0,0,1,0,0,1.0
1017,0,54.0,0,0,0,1,1,1,0.0
1018,1,0.0,0,0,0,1,1,0,0.0
1019,0,11.0,0,0,0,1,0,0,1.0
1020,0,4.0,0,0,0,1,1,0,0.0
1021,1,19.0,0,0,0,0,0,0,1.0
1022,1,7.0,0,0,0,1,0,0,0.0
1023,0,20.0,0,0,1,0,1,0,0.0
1024,1,33.0,0,1,0,0,1,0,0.0
1025,0,26.0,1,0,0,1,0,0,1.0
1026,1,35.0,0,1,0,1,1,0,0.0
1027,1,23.0,0,1,0,1,0,0,1.0
1028,0,60.0,0,0,0,1,0,1,1.0
1029,1,34.0,1,0,0,1,1,0,0.0
1030,0,28.82793046746535,0,0,0,1,0,0,1.0
1031,1,42.0,0,1,0,1,1,0,0.0
1032,0,22.0,0,0,1,0,0,0,1.0
1033,0,18.0,0,1,0,1,0,0,1.0
1034,1,5.0,0,1,0,1,0,0,1.0
1035,0,18.0,0,1,0,1,0,0,1.0
1036,0,29.0,0,1,0,1,0,0,1.0
1037,0,39.0,0,1,1,0,1,0,1.0
1038,0,17.0,0,0,0,1,0,0,1.0
1039,0,58.0,0,1,0,1,0,0,1.0
1040,1,5.0,0,1,0,1,1,0,0.0
1041,0,23.0,1,0,0,1,0,0,1.0
1042,1,26.0,1,0,0,0,0,0,1.0
1043,1,40.0,1,0,0,0,0,0,1.0
1044,1,20.0,0,0,0,1,0,0,1.0
1045,0,38.0,0,1,0,1,0,1,1.0
1046,0,31.0,0,1,0,1,0,0,0.0
1047,1,34.0,0,0,0,1,1,0,0.0
1048,1,9.0,0,0,0,1,0,0,0.0
1049,1,36.0,0,0,0,1,1,0,1.0
1050,1,26.0,0,0,0,1,1,0,0.0
1051,0,18.0,0,0,0,1,0,0,1.0
1052,1,55.0,0,0,1,0,0,1,1.0
1053,0,28.0,1,0,0,1,0,0,1.0
1054,1,18.0,1,0,0,0,1,0,0.0
1055,0,28.0,0,0,0,1,0,0,1.0
1056,0,23.0,0,1,0,1,1,0,1.0
1057,1,20.0,0,1,0,0,0,0,1.0
1058,0,22.0,0,0,0,1,1,0,0.0
1059,1,27.0,0,1,0,1,0,0,0.0
1060,1,13.0,1,0,0,0,1,0,0.0
1061,1,32.0,0,0,0,1,0,0,1.0
1062,1,53.0,1,0,0,1,0,0,1.0
1063,1,34.0,1,0,0,1,1,0,0.0
1064,1,42.0,1,0,0,0,1,0,0.0
1065,1,19.0,0,0,0,1,1,0,0.0
1066,1,54.0,0,0,0,1,0,0,1.0
1067,1,12.0,0,0,0,1,0,0,0.0
1068,0,35.0,0,0,0,1,0,0,1.0
1069,0,55.0,0,0,0,1,0,0,1.0
1070,0,26.0,0,0,0,0,0,1,1.0
1071,1,49.0,1,0,0,1,1,0,0.0
1072,1,22.0,1,0,0,0,1,0,1.0
1073,0,28.82793046746535,1,0,0,0,0,0,1.0
1074,0,30.0,1,0,0,1,0,0,1.0
1075,1,39.0,1,0,0,0,0,0,1.0
1076,1,14.0,1,0,0,0,1,0,0.0
1077,1,29.0,1,0,0,1,1,0,1.0
1078,0,34.0,1,0,0,0,0,0,1.0
1079,1,8.0,0,0,0,0,0,0,0.0
1080,0,7.0,0,0,0,1,0,0,0.0
1081,0,3.0,0,0,0,1,1,0,0.0
1082,0,0.0,0,0,0,1,0,0,0.0
1083,0,10.0,0,0,0,0,0,0,0.0
1084,0,16.0,0,0,0,0,1,1,1.0
1085,0,41.0,0,1,0,1,0,0,1.0
1086,1,18.0,0,0,0,1,1,0,0.0
1087,1,25.0,1,0,0,1,1,0,1.0
1088,1,32.0,1,0,0,1,1,0,0.0
1089,1,26.0,1,0,0,0,1,0,0.0
1090,0,26.0,0,0,0,1,0,0,1.0
1091,1,18.0,0,0,0,1,1,0,0.0
1092,0,27.0,1,0,0,1,0,0,1.0
1093,1,26.0,1,0,0,1,1,0,0.0
1094,1,28.0,1,0,0,0,0,0,1.0
1095,0,19.0,1,0,0,0,0,0,1.0
1096,1,31.0,1,0,0,1,0,0,1.0
1097,1,35.0,0,0,0,0,0,0,1.0
1098,0,46.0,1,0,0,0,0,0,1.0
1099,0,37.0,1,0,0,1,0,0,1.0
1100,1,29.0,1,0,0,1,1,0,0.0
1101,1,17.0,1,0,0,1,1,0,0.0
1102,0,30.0,1,0,0,0,0,0,1.0
1103,1,28.0,0,1,0,1,1,0,1.0
1104,0,16.0,0,0,0,1,0,0,1.0
1105,0,40.0,0,1,0,1,1,0,1.0
1106,0,23.0,0,0,0,1,0,0,1.0
1107,1,24.0,0,0,1,0,0,1,1.0
1108,1,36.0,0,0,0,1,1,0,1.0
1109,1,34.0,0,1,0,1,1,0,0.0
1110,1,59.0,1,0,0,1,1,0,0.0
1111,0,20.0,0,0,0,1,0,0,1.0
1112,1,15.0,1,0,0,1,1,0,0.0
1113,0,19.0,0,0,0,1,0,0,1.0
1114,1,64.0,0,1,0,0,1,0,0.0
1115,1,24.0,0,1,0,1,0,0,1.0
1116,1,23.0,0,1,0,1,0,1,1.0
1117,0,30.0,0,1,0,1,0,0,1.0
1118,1,0.0,0,0,0,1,0,0,0.0
1119,0,8.0,0,0,0,1,0,1,0.0
1120,0,1.0,0,0,0,1,1,0,0.0
1121,1,48.0,0,0,0,1,0,0,1.0
1122,0,12.0,0,0,0,1,0,0,0.0
1123,0,30.0,0,0,0,1,0,0,1.0
1124,0,10.0,0,0,0,1,0,0,0.0
1125,0,11.0,0,0,0,1,0,0,0.0
1126,0,58.0,1,0,0,1,0,0,1.0
1127,1,52.0,0,0,0,1,0,0,1.0
1128,0,36.0,0,0,0,1,0,0,1.0
1129,0,32.0,0,0,0,1,0,0,1.0
1130,1,16.0,1,0,0,1,1,0,0.0
1131,1,25.0,1,0,0,0,1,0,0.0
1132,1,28.0,0,0,0,0,0,0,1.0
1133,0,32.0,1,0,0,0,0,1,1.0
1134,1,28.0,0,1,0,1,0,1,1.0
1135,0,16.0,0,0,0,1,0,0,1.0
1136,0,50.0,1,0,0,0,0,1,1.0
1137,0,20.0,0,0,0,1,0,0,1.0
1138,0,23.0,0,0,0,1,0,0,1.0
1139,1,45.0,0,0,0,1,1,1,0.0
1140,0,23.0,0,0,0,1,0,0,1.0
1141,0,53.0,0,0,1,0,1,0,0.0
1142,0,8.0,0,0,0,1,1,0,0.0
1143,1,6.0,0,0,0,1,1,0,0.0
1144,0,3.0,0,0,0,1,1,0,0.0
