,Transported,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True
337,1,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
338,0,79.0,5649.0,235.0,7.0,2579.0,2175.0,1,0,0,1,0,0
339,1,56.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
340,1,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
341,0,33.0,0.0,2491.0,6.0,1173.0,1059.0,1,0,0,1,0,0
342,1,32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
343,1,31.0,198.0,0.0,591.0,0.0,164.0,0,0,0,1,0,0
344,1,26.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
345,1,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
346,1,38.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,0,1,0
347,0,23.0,348.0,0.0,0.0,4.0,368.0,0,1,0,0,0,0
348,0,28.0,82.0,773.0,0.0,3693.0,140.0,0,0,0,1,0,0
349,0,34.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
350,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
351,1,14.0,3.0,0.0,881.0,25.0,0.0,0,0,0,1,0,0
352,0,23.0,13.0,747.0,0.0,0.0,128.0,0,0,0,1,0,0
353,0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
354,0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
355,0,18.0,391.0,44.0,356.0,0.0,0.0,0,0,0,1,0,0
356,1,27.0,69.0,5728.0,0.0,0.0,987.0,1,0,1,0,0,1
357,0,48.0,0.0,111.0,0.0,1508.0,0.0,0,0,0,1,0,0
358,0,31.0,0.0,11003.0,552.0,8157.0,5688.0,1,0,0,0,0,1
359,0,61.0,1.0,608.0,0.0,3835.0,1.0,1,0,0,0,0,0
360,1,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
361,1,45.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
362,0,22.0,28.0,420.0,36.0,6011.0,3.0,0,1,0,1,0,0
363,0,30.0,1056.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1
364,0,30.0,1770.0,0.0,0.0,13.0,0.0,0,1,0,1,0,0
365,1,32.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1
366,1,43.0,353.0,896.0,0.0,0.0,2.0,0,1,0,1,0,1
367,0,17.0,177.0,458.07720329024676,0.0,310.0,7.0,0,0,0,0,0,0
368,0,23.0,224.687617481203,21.0,0.0,0.0,1699.0,0,0,0,1,0,0
369,0,20.0,0.0,465.0,0.0,5.0,223.0,0,0,0,1,0,0
370,0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
371,0,35.0,1134.0,113.0,52.0,0.0,0.0,0,1,0,1,0,0
372,0,31.0,0.0,0.0,1116.0,2.0,0.0,0,1,0,1,0,0
373,0,21.0,0.0,150.0,0.0,567.0,0.0,0,0,0,0,0,0
374,0,16.0,691.0,0.0,101.0,140.0,0.0,0,0,0,1,0,0
375,1,60.0,0.0,7255.0,5952.0,1537.0,0.0,1,0,0,1,0,0
376,0,18.0,0.0,157.0,0.0,352.0,60.0,0,0,0,1,0,0
377,0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
378,1,68.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
379,0,22.0,0.0,1170.0,0.0,5467.0,1241.0,1,0,0,0,0,0
380,1,59.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
381,1,28.82793046746535,8.0,3584.0,0.0,13.0,57.0,1,0,0,1,0,0
382,0,37.0,1094.0,2.0,26.0,34.0,1.0,0,1,0,1,0,0
383,1,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
384,1,31.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
385,1,31.0,417.0,458.07720329024676,7185.0,562.0,792.0,1,0,0,1,0,0
386,1,29.0,0.0,4118.0,0.0,715.0,3139.0,1,0,0,1,0,0
387,1,20.0,2.0,10116.0,0.0,2.0,225.0,1,0,0,0,0,0
388,1,46.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
389,1,29.0,0.0,1026.0,0.0,16.0,0.0,0,0,0,1,0,0
390,1,43.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
391,0,17.0,1483.0,10.0,0.0,0.0,0.0,0,1,0,1,0,0
392,1,27.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
393,0,47.0,4.0,891.0,0.0,2962.0,3656.0,1,0,0,1,0,0
394,1,45.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
395,1,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
396,1,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
397,0,56.0,46.0,11.0,0.0,622.0,0.0,0,0,1,0,0,0
398,0,39.0,382.0,0.0,22.0,467.0,0.0,0,0,0,1,0,0
399,0,40.0,7.0,0.0,840.0,26.0,0.0,0,0,1,0,0,0
400,1,40.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,1,0
401,0,34.0,224.687617481203,5637.0,45.0,1936.0,56.0,1,0,0,0,0,0
402,0,32.0,0.0,0.0,0.0,722.0,0.0,0,0,0,0,0,0
403,0,35.0,7.0,1043.0,0.0,0.0,0.0,0,0,0,1,0,0
404,0,32.0,2484.0,429.0,102.0,0.0,0.0,0,1,0,1,0,1
405,0,26.0,1869.0,0.0,136.0,0.0,0.0,0,1,0,1,0,1
406,0,25.0,1352.0,0.0,0.0,24.0,799.0,0,0,0,1,0,0
407,0,26.0,0.0,0.0,0.0,77.0,715.0,0,1,0,1,0,0
408,1,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
409,1,22.0,9.0,0.0,795.0,0.0,0.0,0,0,0,1,0,0
410,0,24.0,757.0,0.0,0.0,32.0,0.0,0,0,0,1,0,0
411,1,32.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
412,1,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
413,1,22.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
414,1,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
415,1,34.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
416,1,74.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
417,1,28.0,5.0,4288.0,0.0,745.0,5.0,1,0,0,0,1,1
418,1,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
419,1,43.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
420,0,55.0,210.0,185.0,188.0,59.0,73.0,0,0,0,1,0,0
421,1,19.0,0.0,0.0,747.0,26.0,0.0,0,0,1,0,0,0
422,0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
423,0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
424,1,28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
425,0,15.0,2156.0,0.0,0.0,59.0,2.0,0,0,0,1,0,0
426,1,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
427,1,31.0,0.0,869.0,0.0,0.0,0.0,0,0,1,0,0,0
428,1,22.0,0.0,70.0,182.0,612.0,20.0,0,0,0,1,0,0
429,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
430,0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
431,0,34.0,865.0,0.0,257.0,311.1387779083431,35.0,0,1,0,1,0,0
432,0,14.0,928.0,852.0,81.0,0.0,0.0,0,1,0,1,0,0
433,0,19.0,4.0,10.0,0.0,1178.0,428.0,0,0,0,1,0,0
434,1,28.82793046746535,0.0,654.0,22.0,146.0,4.0,0,0,0,1,0,0
435,0,36.0,0.0,0.0,863.0,1.0,1.0,0,0,0,1,0,0
436,0,34.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
437,1,25.0,0.0,0.0,0.0,0.0,304.8547912992357,0,1,0,0,1,0
438,1,36.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
439,0,16.0,0.0,45.0,2.0,5183.0,170.0,1,0,0,1,0,0
440,1,30.0,0.0,7972.0,0.0,0.0,4.0,1,0,0,0,0,0
441,0,37.0,0.0,10.0,544.0,9.0,299.0,0,0,1,0,0,0
442,1,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
443,0,36.0,0.0,0.0,38.0,9.0,943.0,0,0,0,1,0,0
444,0,27.0,224.687617481203,6.0,145.0,144.0,0.0,0,1,1,0,0,0
445,1,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
446,1,12.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
447,0,22.0,0.0,5.0,0.0,1619.0,0.0,0,0,0,1,0,0
448,0,27.0,224.687617481203,34.0,23.0,0.0,275.0,0,0,0,1,0,0
449,1,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
450,0,27.0,0.0,118.0,0.0,5.0,665.0,0,0,0,1,0,0
451,0,28.0,0.0,14.0,0.0,0.0,615.0,0,0,0,1,0,0
452,0,21.0,0.0,33.0,0.0,3348.0,55.0,1,0,0,0,0,0
453,0,39.0,172.0,1794.0,12.0,4303.0,246.0,1,0,0,1,1,0
454,0,28.0,0.0,0.0,173.72916912197996,0.0,0.0,0,0,1,0,1,0
455,1,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
456,1,27.0,0.0,458.07720329024676,0.0,0.0,0.0,1,0,0,0,1,0
457,1,46.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,0,1,0
458,1,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
459,0,21.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
460,1,21.0,513.0,0.0,1749.0,82.0,0.0,0,1,0,0,0,0
461,0,42.0,0.0,929.0,967.0,311.1387779083431,481.0,1,0,0,1,0,0
462,0,22.0,10.0,0.0,817.0,471.0,0.0,0,1,0,1,0,0
463,1,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
464,0,43.0,1821.0,0.0,47.0,29.0,0.0,0,1,0,1,0,0
465,0,42.0,1246.0,35.0,16.0,0.0,0.0,0,1,0,1,0,0
466,1,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
467,1,54.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
468,1,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
469,0,64.0,0.0,1737.0,11.0,401.0,752.0,1,0,0,1,0,0
470,1,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
471,1,53.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
472,1,23.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
473,1,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
474,1,59.0,0.0,16521.0,0.0,323.0,0.0,1,0,0,1,0,0
475,1,32.0,0.0,5755.0,0.0,59.0,122.0,1,0,0,0,0,0
476,1,55.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
477,1,21.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
478,1,50.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
479,0,55.0,113.0,2492.0,41.0,0.0,2376.0,1,0,0,0,0,0
480,0,28.82793046746535,1445.0,0.0,1.0,2.0,73.0,0,0,0,1,0,0
481,1,35.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
482,1,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
483,0,55.0,62.0,458.07720329024676,0.0,0.0,304.8547912992357,0,0,0,1,0,0
484,1,23.0,39.0,263.0,0.0,0.0,304.8547912992357,0,0,0,1,0,0
485,0,42.0,0.0,0.0,750.0,0.0,156.0,0,0,0,1,0,0
486,1,35.0,553.0,213.0,1733.0,0.0,6.0,0,0,0,1,0,0
487,1,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
488,0,28.82793046746535,1172.0,11.0,3.0,0.0,4.0,0,1,0,0,0,0
489,1,34.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
490,0,46.0,0.0,1119.0,0.0,3427.0,6595.0,1,0,0,1,0,0
491,0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
492,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
493,1,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
494,0,33.0,20.0,0.0,384.0,557.0,0.0,0,1,0,1,0,0
495,0,34.0,98.0,715.0,29.0,5732.0,1902.0,1,0,0,1,0,0
496,0,49.0,3573.0,1308.0,316.0,641.0,25.0,1,0,0,1,0,0
497,0,22.0,0.0,5.0,0.0,320.0,352.0,0,0,0,1,0,0
498,1,28.0,0.0,1073.0,0.0,0.0,5.0,0,0,0,1,0,0
499,1,28.82793046746535,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,1,0
500,1,36.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
501,1,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
502,1,49.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
503,0,38.0,0.0,1793.0,479.0,9.0,4987.0,1,0,0,1,0,0
504,1,31.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
505,0,17.0,1471.0,0.0,0.0,45.0,16.0,0,1,0,1,0,0
506,0,26.0,9.0,0.0,0.0,0.0,878.0,0,0,0,1,0,0
507,0,23.0,59.0,0.0,0.0,681.0,0.0,0,0,0,1,0,0
508,0,24.0,930.0,691.0,838.0,0.0,0.0,0,0,0,0,0,0
509,0,23.0,0.0,15.0,831.0,16.0,3.0,0,0,0,1,0,0
510,1,24.0,0.0,86.0,704.0,0.0,1.0,0,0,0,1,0,0
511,1,32.0,666.0,0.0,0.0,252.0,1.0,0,1,1,0,0,0
512,1,43.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
513,1,23.0,13.0,12.0,0.0,762.0,0.0,0,0,0,1,0,0
514,0,42.0,126.0,0.0,266.0,445.0,12.0,0,0,0,1,0,0
515,1,29.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
516,1,40.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
517,1,37.0,0.0,6506.0,0.0,764.0,0.0,1,0,0,1,0,0
518,1,61.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
519,0,33.0,0.0,165.0,1.0,2525.0,0.0,1,0,0,1,0,0
520,1,19.0,0.0,1428.0,0.0,1.0,19.0,0,0,0,1,0,0
521,0,21.0,0.0,12.0,580.0,0.0,79.0,0,0,1,0,0,0
522,0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
523,1,12.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
524,1,44.0,1440.0,293.0,74.0,32.0,0.0,0,1,0,1,0,0
525,0,22.0,0.0,0.0,332.0,442.0,0.0,0,0,0,1,0,0
526,0,33.0,840.0,642.0,402.0,21.0,0.0,0,1,0,0,0,0
527,1,32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
528,1,28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
529,0,28.0,0.0,410.0,2.0,1354.0,3695.0,1,0,0,0,0,0
530,0,31.0,697.0,0.0,612.0,0.0,0.0,0,1,0,1,0,0
531,1,13.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
532,1,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
533,0,33.0,1908.0,33.0,0.0,1.0,4.0,1,0,0,1,1,0
534,1,28.82793046746535,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,0,1,0
535,1,23.0,0.0,334.0,310.0,0.0,0.0,0,0,0,1,0,0
536,1,36.0,530.0,5085.0,1.0,146.0,872.0,1,0,0,1,0,1
537,1,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
538,0,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
539,1,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
540,1,30.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,0,1,0
541,1,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
542,0,55.0,0.0,1542.0,0.0,1814.0,1568.0,1,0,0,1,0,0
543,1,55.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
544,0,19.0,1911.0,0.0,21.0,854.0,0.0,0,0,0,1,0,0
545,0,28.82793046746535,14.0,809.0,25.0,54.0,304.8547912992357,0,0,0,1,0,0
546,1,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
547,0,21.0,0.0,458.07720329024676,625.0,110.0,0.0,0,0,0,0,0,0
548,0,65.0,0.0,0.0,521.0,105.0,0.0,0,0,0,1,0,0
549,1,55.0,53.0,790.0,37.0,0.0,0.0,0,0,0,1,0,0
550,0,50.0,224.687617481203,233.0,0.0,0.0,0.0,0,0,0,1,0,0
551,1,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
552,0,22.0,0.0,0.0,601.0,183.0,4.0,0,0,0,1,0,0
553,1,33.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
554,1,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
555,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
556,1,33.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
557,1,48.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
558,1,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
559,0,23.0,2648.0,0.0,1092.0,0.0,0.0,0,1,0,1,0,0
560,1,53.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
561,0,18.0,5.0,25.0,616.0,0.0,1042.0,0,1,0,1,0,0
562,0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
563,0,23.0,234.0,1.0,551.0,0.0,1.0,0,0,0,1,0,0
564,0,48.0,801.0,2.0,0.0,1.0,973.0,0,0,0,1,0,0
565,0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
566,0,28.82793046746535,43.0,152.0,182.0,1.0,2005.0,0,1,0,1,0,1
567,0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
568,0,24.0,224.687617481203,4.0,0.0,670.0,113.0,0,1,0,1,0,0
569,1,46.0,21.0,0.0,2155.0,422.0,304.8547912992357,0,1,0,1,0,0
570,1,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
571,0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
572,0,19.0,0.0,0.0,173.72916912197996,0.0,304.8547912992357,0,0,0,1,1,0
573,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
574,1,4.0,0.0,458.07720329024676,0.0,0.0,0.0,0,1,0,1,0,0
575,0,26.0,1252.0,0.0,46.0,124.0,6.0,0,1,0,1,0,0
576,1,9.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
577,1,24.0,0.0,3385.0,826.0,9.0,793.0,1,0,0,1,0,0
578,1,24.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
579,0,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
580,1,21.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
581,0,21.0,0.0,0.0,12.0,0.0,747.0,0,0,0,1,0,0
582,0,37.0,27.0,654.0,10.0,881.0,9568.0,1,0,0,1,0,1
583,0,44.0,434.0,3113.0,19.0,311.1387779083431,892.0,1,0,0,0,0,0
584,0,43.0,4.0,1111.0,118.0,1852.0,304.8547912992357,1,0,0,1,0,0
585,1,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
586,0,33.0,149.0,0.0,173.72916912197996,0.0,109.0,0,1,0,1,0,0
587,0,24.0,0.0,458.07720329024676,229.0,502.0,5.0,0,0,0,1,0,0
588,1,31.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
589,1,27.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1
590,1,34.0,0.0,0.0,0.0,311.1387779083431,0.0,0,0,0,1,0,0
591,0,58.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
592,1,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
593,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
594,1,21.0,0.0,0.0,908.0,49.0,0.0,0,0,0,0,0,0
595,0,21.0,1.0,368.0,0.0,0.0,388.0,0,0,1,0,0,0
596,1,39.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1
597,1,43.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
598,1,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
599,1,44.0,103.0,0.0,18.0,1197.0,1.0,0,0,0,1,0,0
600,0,38.0,0.0,0.0,0.0,1018.0,0.0,0,0,0,1,0,0
601,1,32.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
602,1,55.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
603,0,31.0,629.0,0.0,0.0,150.0,0.0,0,1,1,0,0,1
604,0,39.0,0.0,1496.0,0.0,140.0,383.0,0,0,0,1,0,0
605,1,35.0,0.0,1778.0,0.0,0.0,0.0,0,0,0,1,0,0
606,0,37.0,614.0,0.0,50.0,11.0,319.0,0,0,0,1,0,0
607,0,13.0,0.0,7.0,0.0,339.0,359.0,0,0,0,0,0,0
608,0,21.0,0.0,0.0,7.0,675.0,0.0,0,0,0,1,0,0
609,0,20.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
610,1,20.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
611,1,63.0,0.0,123.0,956.0,25.0,304.8547912992357,0,0,0,1,0,0
612,0,36.0,2.0,0.0,0.0,1958.0,19.0,0,0,0,1,0,0
613,1,29.0,0.0,3344.0,0.0,118.0,972.0,1,0,0,0,0,0
614,1,36.0,0.0,4967.0,82.0,1517.0,575.0,1,0,0,0,0,0
615,0,79.0,0.0,0.0,0.0,2210.0,2.0,1,0,0,1,0,0
616,1,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
617,1,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
618,1,19.0,1019.0,266.0,141.0,0.0,0.0,0,1,0,1,0,0
619,1,33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
620,0,20.0,1724.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
621,1,38.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
622,1,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
623,1,58.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
624,0,33.0,105.0,0.0,1087.0,0.0,0.0,0,1,0,1,0,0
625,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
626,1,39.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
627,1,37.0,237.0,2.0,708.0,0.0,0.0,0,1,0,1,0,0
628,0,32.0,0.0,0.0,0.0,768.0,3.0,0,0,0,1,0,0
629,1,28.0,0.0,863.0,0.0,17.0,0.0,0,0,0,1,0,0
630,0,38.0,0.0,8.0,736.0,140.0,0.0,0,0,0,1,0,0
631,0,21.0,0.0,576.0,1.0,20.0,304.8547912992357,0,0,1,0,0,0
632,1,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
633,0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
634,0,44.0,0.0,2506.0,0.0,1360.0,722.0,1,0,0,1,0,0
635,1,44.0,86.0,525.0,16.0,49.0,39.0,0,0,0,1,0,0
636,0,36.0,0.0,0.0,0.0,4507.0,5689.0,1,0,0,1,0,0
637,1,28.0,224.687617481203,0.0,7104.0,0.0,0.0,0,1,0,1,0,0
638,0,15.0,1264.0,0.0,2.0,23.0,0.0,0,1,0,1,0,0
639,0,45.0,0.0,25.0,87.0,989.0,482.0,0,0,0,1,0,0
640,0,26.0,0.0,530.0,2.0,9.0,403.0,0,0,0,1,0,0
641,1,46.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
642,0,25.0,1.0,0.0,38.0,7.0,740.0,0,0,0,1,0,0
643,0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
644,0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
645,0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
646,0,20.0,224.687617481203,215.0,0.0,541.0,0.0,0,0,0,1,0,1
647,0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
648,0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
649,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1
650,1,38.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
651,0,30.0,269.0,96.0,252.0,0.0,0.0,0,1,0,1,0,0
652,1,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
653,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
654,1,20.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
655,0,41.0,1.0,922.0,4.0,55.0,15.0,0,0,0,1,0,0
656,1,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
657,0,29.0,3887.0,0.0,173.72916912197996,12.0,0.0,0,1,0,1,0,1
658,0,19.0,3097.0,0.0,9.0,0.0,213.0,0,1,0,1,0,0
659,0,34.0,1973.0,0.0,97.0,41.0,3.0,0,1,0,1,0,0
660,1,36.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
661,1,54.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
662,0,19.0,164.0,0.0,783.0,0.0,0.0,0,1,0,1,0,0
663,0,21.0,505.0,0.0,1952.0,0.0,0.0,0,1,0,1,0,0
664,1,23.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0
665,1,35.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,0,1,0
666,0,34.0,0.0,3488.0,0.0,4343.0,38.0,1,0,0,1,0,0
667,1,22.0,0.0,581.0,226.0,74.0,0.0,0,0,0,1,0,0
668,1,24.0,21.0,0.0,689.0,12.0,0.0,0,0,0,0,0,0
669,1,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
670,0,24.0,2698.0,0.0,301.0,8.0,5.0,0,1,0,0,0,0
671,1,33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
672,0,24.0,121.0,237.0,4.0,387.0,54.0,0,0,0,1,0,0
673,1,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
674,1,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
675,1,43.0,0.0,0.0,722.0,0.0,0.0,0,0,0,0,0,0
