,Transported,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Destination,CryoSleep,VIP
293,False,43.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
294,False,29.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
295,True,19.0,17.0,0.0,784.0,0.0,2.0,Earth,TRAPPIST-1e,False,False
296,True,2.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False
297,True,32.0,247.0,4651.0,0.0,46.0,202.0,Europa,TRAPPIST-1e,False,False
298,False,33.0,443.0,317.0,0.0,148.0,1260.0,Europa,TRAPPIST-1e,False,False
299,False,25.0,0.0,0.0,251.0,0.0,552.0,Earth,TRAPPIST-1e,False,False
300,True,29.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
301,False,29.0,5715.0,2.0,211.0,1476.0,0.0,Mars,TRAPPIST-1e,False,False
302,False,44.0,695.0,1.0,16.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
303,True,2.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
304,True,19.0,417.0,349.0,634.0,3.0,1057.0,Mars,TRAPPIST-1e,False,False
305,True,0.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,False
306,True,18.0,0.0,0.0,173.72916912197996,0.0,0.0,Earth,TRAPPIST-1e,True,False
307,True,38.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
308,False,5.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
309,False,31.0,121.0,0.0,0.0,274.0,907.0,Earth,PSO J318.5-22,False,False
310,False,30.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
311,True,15.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
312,False,27.0,434.0,0.0,1434.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
313,True,22.0,142.0,2876.0,202.0,3.0,0.0,Mars,TRAPPIST-1e,False,False
314,True,36.0,520.0,0.0,1865.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
315,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
316,False,23.0,2001.0,0.0,2975.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
317,True,18.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
318,True,36.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
319,False,41.0,224.687617481203,1198.0,0.0,124.0,572.0,Earth,TRAPPIST-1e,False,False
320,True,50.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
321,True,32.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
322,False,26.0,148.0,0.0,453.0,0.0,88.0,Earth,PSO J318.5-22,False,False
323,False,15.0,358.0,212.0,33.0,0.0,112.0,Earth,TRAPPIST-1e,False,False
324,True,33.0,0.0,36.0,0.0,280.0,417.0,Earth,55 Cancri e,False,False
325,False,28.82793046746535,0.0,0.0,0.0,685.0,21.0,Earth,55 Cancri e,False,False
326,False,26.0,2832.0,107.0,4447.0,15.0,4.0,Mars,TRAPPIST-1e,False,False
327,True,61.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
328,True,24.0,0.0,0.0,592.0,177.0,58.0,Earth,TRAPPIST-1e,False,False
329,False,30.0,0.0,95.0,0.0,441.0,1023.0,Earth,TRAPPIST-1e,False,False
330,True,24.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
331,False,24.0,0.0,5.0,0.0,2766.0,0.0,Earth,TRAPPIST-1e,False,False
332,False,41.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
333,False,20.0,0.0,0.0,558.0,0.0,230.0,Earth,TRAPPIST-1e,False,False
334,True,22.0,116.0,0.0,786.0,6.0,0.0,Earth,TRAPPIST-1e,False,False
335,False,63.0,0.0,1068.0,0.0,176.0,8188.0,Europa,55 Cancri e,False,False
336,False,18.0,17.0,215.0,4.0,5132.0,697.0,Europa,55 Cancri e,False,False
337,True,21.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
338,False,79.0,5649.0,235.0,7.0,2579.0,2175.0,Europa,TRAPPIST-1e,False,False
339,True,56.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
340,True,13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
341,False,33.0,0.0,2491.0,6.0,1173.0,1059.0,Europa,TRAPPIST-1e,False,False
342,True,32.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
343,True,31.0,198.0,0.0,591.0,0.0,164.0,Earth,TRAPPIST-1e,False,False
344,True,26.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
345,True,18.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
346,True,38.0,0.0,0.0,173.72916912197996,0.0,0.0,Europa,55 Cancri e,True,False
347,False,23.0,348.0,0.0,0.0,4.0,368.0,Mars,55 Cancri e,False,False
348,False,28.0,82.0,773.0,0.0,3693.0,140.0,Earth,TRAPPIST-1e,False,False
349,False,34.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
350,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
351,True,14.0,3.0,0.0,881.0,25.0,0.0,Earth,TRAPPIST-1e,False,False
352,False,23.0,13.0,747.0,0.0,0.0,128.0,Earth,TRAPPIST-1e,False,False
353,False,49.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
354,False,14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
355,False,18.0,391.0,44.0,356.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
356,True,27.0,69.0,5728.0,0.0,0.0,987.0,Europa,PSO J318.5-22,False,True
357,False,48.0,0.0,111.0,0.0,1508.0,0.0,Earth,TRAPPIST-1e,False,False
358,False,31.0,0.0,11003.0,552.0,8157.0,5688.0,Europa,55 Cancri e,False,True
359,False,61.0,1.0,608.0,0.0,3835.0,1.0,Europa,55 Cancri e,False,False
360,True,18.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
361,True,45.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
362,False,22.0,28.0,420.0,36.0,6011.0,3.0,Mars,TRAPPIST-1e,False,False
363,False,30.0,1056.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
364,False,30.0,1770.0,0.0,0.0,13.0,0.0,Mars,TRAPPIST-1e,False,False
365,True,32.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,True
366,True,43.0,353.0,896.0,0.0,0.0,2.0,Mars,TRAPPIST-1e,False,True
367,False,17.0,177.0,458.07720329024676,0.0,310.0,7.0,Earth,55 Cancri e,False,False
368,False,23.0,224.687617481203,21.0,0.0,0.0,1699.0,Earth,TRAPPIST-1e,False,False
369,False,20.0,0.0,465.0,0.0,5.0,223.0,Earth,TRAPPIST-1e,False,False
370,False,39.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
371,False,35.0,1134.0,113.0,52.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
372,False,31.0,0.0,0.0,1116.0,2.0,0.0,Mars,TRAPPIST-1e,False,False
373,False,21.0,0.0,150.0,0.0,567.0,0.0,Earth,55 Cancri e,False,False
374,False,16.0,691.0,0.0,101.0,140.0,0.0,Earth,TRAPPIST-1e,False,False
375,True,60.0,0.0,7255.0,5952.0,1537.0,0.0,Europa,TRAPPIST-1e,False,False
376,False,18.0,0.0,157.0,0.0,352.0,60.0,Earth,TRAPPIST-1e,False,False
377,False,42.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
378,True,68.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
379,False,22.0,0.0,1170.0,0.0,5467.0,1241.0,Europa,55 Cancri e,False,False
380,True,59.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
381,True,28.82793046746535,8.0,3584.0,0.0,13.0,57.0,Europa,TRAPPIST-1e,False,False
382,False,37.0,1094.0,2.0,26.0,34.0,1.0,Mars,TRAPPIST-1e,False,False
383,True,3.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
384,True,31.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
385,True,31.0,417.0,458.07720329024676,7185.0,562.0,792.0,Europa,TRAPPIST-1e,False,False
386,True,29.0,0.0,4118.0,0.0,715.0,3139.0,Europa,TRAPPIST-1e,False,False
387,True,20.0,2.0,10116.0,0.0,2.0,225.0,Europa,55 Cancri e,False,False
388,True,46.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
389,True,29.0,0.0,1026.0,0.0,16.0,0.0,Earth,TRAPPIST-1e,False,False
390,True,43.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
391,False,17.0,1483.0,10.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
392,True,27.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
393,False,47.0,4.0,891.0,0.0,2962.0,3656.0,Europa,TRAPPIST-1e,False,False
394,True,45.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
395,True,17.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
396,True,10.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
397,False,56.0,46.0,11.0,0.0,622.0,0.0,Earth,PSO J318.5-22,False,False
398,False,39.0,382.0,0.0,22.0,467.0,0.0,Earth,TRAPPIST-1e,False,False
399,False,40.0,7.0,0.0,840.0,26.0,0.0,Earth,PSO J318.5-22,False,False
400,True,40.0,224.687617481203,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
401,False,34.0,224.687617481203,5637.0,45.0,1936.0,56.0,Europa,55 Cancri e,False,False
402,False,32.0,0.0,0.0,0.0,722.0,0.0,Earth,55 Cancri e,False,False
403,False,35.0,7.0,1043.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
404,False,32.0,2484.0,429.0,102.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
405,False,26.0,1869.0,0.0,136.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
406,False,25.0,1352.0,0.0,0.0,24.0,799.0,Earth,TRAPPIST-1e,False,False
407,False,26.0,0.0,0.0,0.0,77.0,715.0,Mars,TRAPPIST-1e,False,False
408,True,22.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
409,True,22.0,9.0,0.0,795.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
410,False,24.0,757.0,0.0,0.0,32.0,0.0,Earth,TRAPPIST-1e,False,False
411,True,32.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
412,True,11.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
413,True,22.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
414,True,19.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
415,True,34.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
416,True,74.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
417,True,28.0,5.0,4288.0,0.0,745.0,5.0,Europa,55 Cancri e,True,True
418,True,42.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
419,True,43.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
420,False,55.0,210.0,185.0,188.0,59.0,73.0,Earth,TRAPPIST-1e,False,False
421,True,19.0,0.0,0.0,747.0,26.0,0.0,Earth,PSO J318.5-22,False,False
422,False,6.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
423,False,7.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
424,True,28.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
425,False,15.0,2156.0,0.0,0.0,59.0,2.0,Earth,TRAPPIST-1e,False,False
426,True,24.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
427,True,31.0,0.0,869.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,False
428,True,22.0,0.0,70.0,182.0,612.0,20.0,Earth,TRAPPIST-1e,False,False
429,True,1.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
430,False,50.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
431,False,34.0,865.0,0.0,257.0,311.1387779083431,35.0,Mars,TRAPPIST-1e,False,False
432,False,14.0,928.0,852.0,81.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
433,False,19.0,4.0,10.0,0.0,1178.0,428.0,Earth,TRAPPIST-1e,False,False
434,True,28.82793046746535,0.0,654.0,22.0,146.0,4.0,Earth,TRAPPIST-1e,False,False
435,False,36.0,0.0,0.0,863.0,1.0,1.0,Earth,TRAPPIST-1e,False,False
436,False,34.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
437,True,25.0,0.0,0.0,0.0,0.0,304.8547912992357,Mars,55 Cancri e,True,False
438,True,36.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
439,False,16.0,0.0,45.0,2.0,5183.0,170.0,Europa,TRAPPIST-1e,False,False
440,True,30.0,0.0,7972.0,0.0,0.0,4.0,Europa,55 Cancri e,False,False
441,False,37.0,0.0,10.0,544.0,9.0,299.0,Earth,PSO J318.5-22,False,False
442,True,15.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
443,False,36.0,0.0,0.0,38.0,9.0,943.0,Earth,TRAPPIST-1e,False,False
444,False,27.0,224.687617481203,6.0,145.0,144.0,0.0,Mars,PSO J318.5-22,False,False
445,True,27.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
446,True,12.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
447,False,22.0,0.0,5.0,0.0,1619.0,0.0,Earth,TRAPPIST-1e,False,False
448,False,27.0,224.687617481203,34.0,23.0,0.0,275.0,Earth,TRAPPIST-1e,False,False
449,True,13.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
450,False,27.0,0.0,118.0,0.0,5.0,665.0,Earth,TRAPPIST-1e,False,False
451,False,28.0,0.0,14.0,0.0,0.0,615.0,Earth,TRAPPIST-1e,False,False
452,False,21.0,0.0,33.0,0.0,3348.0,55.0,Europa,55 Cancri e,False,False
453,False,39.0,172.0,1794.0,12.0,4303.0,246.0,Europa,TRAPPIST-1e,True,False
454,False,28.0,0.0,0.0,173.72916912197996,0.0,0.0,Earth,PSO J318.5-22,True,False
455,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
456,True,27.0,0.0,458.07720329024676,0.0,0.0,0.0,Europa,55 Cancri e,True,False
457,True,46.0,0.0,0.0,0.0,311.1387779083431,0.0,Europa,55 Cancri e,True,False
458,True,27.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
459,False,21.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
460,True,21.0,513.0,0.0,1749.0,82.0,0.0,Mars,55 Cancri e,False,False
461,False,42.0,0.0,929.0,967.0,311.1387779083431,481.0,Europa,TRAPPIST-1e,False,False
462,False,22.0,10.0,0.0,817.0,471.0,0.0,Mars,TRAPPIST-1e,False,False
463,True,10.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
464,False,43.0,1821.0,0.0,47.0,29.0,0.0,Mars,TRAPPIST-1e,False,False
465,False,42.0,1246.0,35.0,16.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
466,True,18.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
467,True,54.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
468,True,24.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
469,False,64.0,0.0,1737.0,11.0,401.0,752.0,Europa,TRAPPIST-1e,False,False
470,True,18.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
471,True,53.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
472,True,23.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
473,True,39.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
474,True,59.0,0.0,16521.0,0.0,323.0,0.0,Europa,TRAPPIST-1e,False,False
475,True,32.0,0.0,5755.0,0.0,59.0,122.0,Europa,55 Cancri e,False,False
476,True,55.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
477,True,21.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
478,True,50.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
479,False,55.0,113.0,2492.0,41.0,0.0,2376.0,Europa,55 Cancri e,False,False
480,False,28.82793046746535,1445.0,0.0,1.0,2.0,73.0,Earth,TRAPPIST-1e,False,False
481,True,35.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
482,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
483,False,55.0,62.0,458.07720329024676,0.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
484,True,23.0,39.0,263.0,0.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
485,False,42.0,0.0,0.0,750.0,0.0,156.0,Earth,TRAPPIST-1e,False,False
486,True,35.0,553.0,213.0,1733.0,0.0,6.0,Earth,TRAPPIST-1e,False,False
487,True,47.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
488,False,28.82793046746535,1172.0,11.0,3.0,0.0,4.0,Mars,55 Cancri e,False,False
489,True,34.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
490,False,46.0,0.0,1119.0,0.0,3427.0,6595.0,Europa,TRAPPIST-1e,False,False
491,False,26.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
492,False,1.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
493,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
494,False,33.0,20.0,0.0,384.0,557.0,0.0,Mars,TRAPPIST-1e,False,False
495,False,34.0,98.0,715.0,29.0,5732.0,1902.0,Europa,TRAPPIST-1e,False,False
496,False,49.0,3573.0,1308.0,316.0,641.0,25.0,Europa,TRAPPIST-1e,False,False
497,False,22.0,0.0,5.0,0.0,320.0,352.0,Earth,TRAPPIST-1e,False,False
498,True,28.0,0.0,1073.0,0.0,0.0,5.0,Earth,TRAPPIST-1e,False,False
499,True,28.82793046746535,0.0,0.0,173.72916912197996,0.0,0.0,Europa,TRAPPIST-1e,True,False
500,True,36.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
501,True,30.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
502,True,49.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
503,False,38.0,0.0,1793.0,479.0,9.0,4987.0,Europa,TRAPPIST-1e,False,False
504,True,31.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
505,False,17.0,1471.0,0.0,0.0,45.0,16.0,Mars,TRAPPIST-1e,False,False
506,False,26.0,9.0,0.0,0.0,0.0,878.0,Earth,TRAPPIST-1e,False,False
507,False,23.0,59.0,0.0,0.0,681.0,0.0,Earth,TRAPPIST-1e,False,False
508,False,24.0,930.0,691.0,838.0,0.0,0.0,Earth,55 Cancri e,False,False
509,False,23.0,0.0,15.0,831.0,16.0,3.0,Earth,TRAPPIST-1e,False,False
510,True,24.0,0.0,86.0,704.0,0.0,1.0,Earth,TRAPPIST-1e,False,False
511,True,32.0,666.0,0.0,0.0,252.0,1.0,Mars,PSO J318.5-22,False,False
512,True,43.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
513,True,23.0,13.0,12.0,0.0,762.0,0.0,Earth,TRAPPIST-1e,False,False
514,False,42.0,126.0,0.0,266.0,445.0,12.0,Earth,TRAPPIST-1e,False,False
515,True,29.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
516,True,40.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
517,True,37.0,0.0,6506.0,0.0,764.0,0.0,Europa,TRAPPIST-1e,False,False
518,True,61.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
519,False,33.0,0.0,165.0,1.0,2525.0,0.0,Europa,TRAPPIST-1e,False,False
520,True,19.0,0.0,1428.0,0.0,1.0,19.0,Earth,TRAPPIST-1e,False,False
521,False,21.0,0.0,12.0,580.0,0.0,79.0,Earth,PSO J318.5-22,False,False
522,False,4.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
523,True,12.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,False
524,True,44.0,1440.0,293.0,74.0,32.0,0.0,Mars,TRAPPIST-1e,False,False
525,False,22.0,0.0,0.0,332.0,442.0,0.0,Earth,TRAPPIST-1e,False,False
526,False,33.0,840.0,642.0,402.0,21.0,0.0,Mars,55 Cancri e,False,False
527,True,32.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
528,True,28.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
529,False,28.0,0.0,410.0,2.0,1354.0,3695.0,Europa,55 Cancri e,False,False
530,False,31.0,697.0,0.0,612.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
531,True,13.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
532,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
533,False,33.0,1908.0,33.0,0.0,1.0,4.0,Europa,TRAPPIST-1e,True,False
534,True,28.82793046746535,0.0,0.0,0.0,0.0,304.8547912992357,Europa,55 Cancri e,True,False
535,True,23.0,0.0,334.0,310.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
536,True,36.0,530.0,5085.0,1.0,146.0,872.0,Europa,TRAPPIST-1e,False,True
537,True,22.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
538,False,19.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
539,True,42.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
540,True,30.0,0.0,0.0,0.0,0.0,304.8547912992357,Europa,55 Cancri e,True,False
541,True,16.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
542,False,55.0,0.0,1542.0,0.0,1814.0,1568.0,Europa,TRAPPIST-1e,False,False
543,True,55.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
544,False,19.0,1911.0,0.0,21.0,854.0,0.0,Earth,TRAPPIST-1e,False,False
545,False,28.82793046746535,14.0,809.0,25.0,54.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
546,True,18.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
547,False,21.0,0.0,458.07720329024676,625.0,110.0,0.0,Earth,55 Cancri e,False,False
548,False,65.0,0.0,0.0,521.0,105.0,0.0,Earth,TRAPPIST-1e,False,False
549,True,55.0,53.0,790.0,37.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
550,False,50.0,224.687617481203,233.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
551,True,49.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
552,False,22.0,0.0,0.0,601.0,183.0,4.0,Earth,TRAPPIST-1e,False,False
553,True,33.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
554,True,3.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
555,True,0.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
556,True,33.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
557,True,48.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
558,True,5.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
559,False,23.0,2648.0,0.0,1092.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
560,True,53.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
561,False,18.0,5.0,25.0,616.0,0.0,1042.0,Mars,TRAPPIST-1e,False,False
562,False,20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
563,False,23.0,234.0,1.0,551.0,0.0,1.0,Earth,TRAPPIST-1e,False,False
564,False,48.0,801.0,2.0,0.0,1.0,973.0,Earth,TRAPPIST-1e,False,False
565,False,19.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
566,False,28.82793046746535,43.0,152.0,182.0,1.0,2005.0,Mars,TRAPPIST-1e,False,True
567,False,9.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
568,False,24.0,224.687617481203,4.0,0.0,670.0,113.0,Mars,TRAPPIST-1e,False,False
569,True,46.0,21.0,0.0,2155.0,422.0,304.8547912992357,Mars,TRAPPIST-1e,False,False
570,True,23.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
571,False,21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
572,False,19.0,0.0,0.0,173.72916912197996,0.0,304.8547912992357,Earth,TRAPPIST-1e,True,False
573,True,0.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
574,True,4.0,0.0,458.07720329024676,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
575,False,26.0,1252.0,0.0,46.0,124.0,6.0,Mars,TRAPPIST-1e,False,False
576,True,9.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
577,True,24.0,0.0,3385.0,826.0,9.0,793.0,Europa,TRAPPIST-1e,False,False
578,True,24.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
579,False,25.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
580,True,21.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
581,False,21.0,0.0,0.0,12.0,0.0,747.0,Earth,TRAPPIST-1e,False,False
582,False,37.0,27.0,654.0,10.0,881.0,9568.0,Europa,TRAPPIST-1e,False,True
583,False,44.0,434.0,3113.0,19.0,311.1387779083431,892.0,Europa,55 Cancri e,False,False
584,False,43.0,4.0,1111.0,118.0,1852.0,304.8547912992357,Europa,TRAPPIST-1e,False,False
585,True,7.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
586,False,33.0,149.0,0.0,173.72916912197996,0.0,109.0,Mars,TRAPPIST-1e,False,False
587,False,24.0,0.0,458.07720329024676,229.0,502.0,5.0,Earth,TRAPPIST-1e,False,False
